word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
13048,trig,0,0,0,0,0,0,0,0,0,0
13049,trigger,0,0,0,0,0,0,0,0,0,0
13050,trigonometry,0,0,0,0,0,0,0,0,0,0
13051,trillion,0,0,0,0,0,0,0,0,0,0
13052,trim,0,0,0,0,0,0,0,0,0,0
13053,trimmer,0,0,0,0,0,0,0,0,0,0
13054,trimming,0,0,0,0,0,0,0,0,0,0
13055,trine,0,0,0,0,0,0,0,0,0,0
13056,trinity,0,0,0,0,0,0,0,0,0,0
13057,trio,0,0,0,0,0,0,0,0,0,0
13058,trip,0,0,0,0,0,0,0,0,0,0
13059,tripartite,0,0,0,0,0,0,0,0,0,0
13060,triple,0,0,0,0,0,0,0,0,0,0
13061,triplet,0,0,0,0,0,0,0,0,0,0
13062,triplicate,0,0,0,0,0,0,0,0,0,0
13063,tripod,0,0,0,0,0,0,0,0,0,0
13064,tripping,0,0,0,0,0,0,0,0,0,0
13065,trite,0,0,0,0,0,0,0,0,0,0
13066,tritium,0,0,0,0,0,0,0,0,0,0
13067,triumph,0,0,0,0,0,0,0,0,0,0
13068,triumphant,0,0,0,0,0,0,0,0,0,0
13069,troll,0,0,0,0,0,0,0,0,0,0
13070,trolley,0,0,0,0,0,0,0,0,0,0
13071,trombone,0,0,0,0,0,0,0,0,0,0
13072,troop,0,0,0,0,0,0,0,0,0,0
13073,trooper,0,0,0,0,0,0,0,0,0,0
13074,troops,0,0,0,0,0,0,0,0,0,0
13075,trophy,0,0,0,0,0,0,0,0,0,0
13076,tropical,0,0,0,0,0,0,0,0,0,0
13077,trot,0,0,0,0,0,0,0,0,0,0
13078,troublesome,0,0,0,0,0,0,0,0,0,0
13079,trough,0,0,0,0,0,0,0,0,0,0
13080,troupe,0,0,0,0,0,0,0,0,0,0
13081,trousers,0,0,0,0,0,0,0,0,0,0
13082,trout,0,0,0,0,0,0,0,0,0,0
13083,trowel,0,0,0,0,0,0,0,0,0,0
13084,truce,0,0,0,0,0,0,0,0,0,0
13085,truck,0,0,0,0,0,0,0,0,0,0
13086,true,0,0,0,0,0,0,0,0,0,0
13087,truism,0,0,0,0,0,0,0,0,0,0
13088,trump,0,0,0,0,0,0,0,0,0,0
13089,trumpet,0,0,0,0,0,0,0,0,0,0
13090,trumpeter,0,0,0,0,0,0,0,0,0,0
13091,truncate,0,0,0,0,0,0,0,0,0,0
13092,truncated,0,0,0,0,0,0,0,0,0,0
13093,trundle,0,0,0,0,0,0,0,0,0,0
13094,trunk,0,0,0,0,0,0,0,0,0,0
13095,truss,0,0,0,0,0,0,0,0,0,0
13096,trust,0,0,0,0,0,0,0,0,0,0
13097,trustee,0,0,0,0,0,0,0,0,0,0
13098,trusty,0,0,0,0,0,0,0,0,0,0
13099,truth,0,0,0,0,0,0,0,0,0,0
13100,truthful,0,0,0,0,0,0,0,0,0,0
13101,truthfulness,0,0,0,0,0,0,0,0,0,0
13102,tryout,0,0,0,0,0,0,0,0,0,0
13103,tub,0,0,0,0,0,0,0,0,0,0
13104,tube,0,0,0,0,0,0,0,0,0,0
13105,tubular,0,0,0,0,0,0,0,0,0,0
13106,tubule,0,0,0,0,0,0,0,0,0,0
13107,tuck,0,0,0,0,0,0,0,0,0,0
13108,tucker,0,0,0,0,0,0,0,0,0,0
13109,tufted,0,0,0,0,0,0,0,0,0,0
13110,tug,0,0,0,0,0,0,0,0,0,0
13111,tuition,0,0,0,0,0,0,0,0,0,0
13112,tulip,0,0,0,0,0,0,0,0,0,0
13113,tumble,0,0,0,0,0,0,0,0,0,0
13114,tumbler,0,0,0,0,0,0,0,0,0,0
13115,tumor,0,0,0,0,0,0,0,0,0,0
13116,tumour,0,0,0,0,0,0,0,0,0,0
13117,tumult,0,0,0,0,0,0,0,0,0,0
13118,tumultuous,0,0,0,0,0,0,0,0,0,0
13119,tun,0,0,0,0,0,0,0,0,0,0
13120,tuna,0,0,0,0,0,0,0,0,0,0
13121,tunable,0,0,0,0,0,0,0,0,0,0
13122,tune,0,0,0,0,0,0,0,0,0,0
13123,tunic,0,0,0,0,0,0,0,0,0,0
13124,tuning,0,0,0,0,0,0,0,0,0,0
13125,tunnel,0,0,0,0,0,0,0,0,0,0
13126,turban,0,0,0,0,0,0,0,0,0,0
13127,turbidity,0,0,0,0,0,0,0,0,0,0
13128,turbine,0,0,0,0,0,0,0,0,0,0
13129,turbulence,0,0,0,0,0,0,0,0,0,0
13130,turbulent,0,0,0,0,0,0,0,0,0,0
13131,turf,0,0,0,0,0,0,0,0,0,0
13132,turmeric,0,0,0,0,0,0,0,0,0,0
13133,turmoil,0,0,0,0,0,0,0,0,0,0
13134,turn,0,0,0,0,0,0,0,0,0,0
13135,turning,0,0,0,0,0,0,0,0,0,0
13136,turnkey,0,0,0,0,0,0,0,0,0,0
13137,turnpike,0,0,0,0,0,0,0,0,0,0
13138,turntable,0,0,0,0,0,0,0,0,0,0
13139,turquoise,0,0,0,0,0,0,0,0,0,0
13140,turret,0,0,0,0,0,0,0,0,0,0
13141,turtleneck,0,0,0,0,0,0,0,0,0,0
13142,tussle,0,0,0,0,0,0,0,0,0,0
13143,tutelage,0,0,0,0,0,0,0,0,0,0
13144,tutor,0,0,0,0,0,0,0,0,0,0
13145,tweak,0,0,0,0,0,0,0,0,0,0
13146,twelfth,0,0,0,0,0,0,0,0,0,0
13147,twelve,0,0,0,0,0,0,0,0,0,0
13148,twentieth,0,0,0,0,0,0,0,0,0,0
13149,twenty,0,0,0,0,0,0,0,0,0,0
13150,twig,0,0,0,0,0,0,0,0,0,0
13151,twilight,0,0,0,0,0,0,0,0,0,0
13152,twill,0,0,0,0,0,0,0,0,0,0
13153,twin,0,0,0,0,0,0,0,0,0,0
13154,twine,0,0,0,0,0,0,0,0,0,0
13155,twinkle,0,0,0,0,0,0,0,0,0,0
13156,twins,0,0,0,0,0,0,0,0,0,0
13157,twist,0,0,0,0,0,0,0,0,0,0
13158,twisted,0,0,0,0,0,0,0,0,0,0
13159,twitch,0,0,0,0,0,0,0,0,0,0
13160,twofold,0,0,0,0,0,0,0,0,0,0
13161,tycoon,0,0,0,0,0,0,0,0,0,0
13162,type,0,0,0,0,0,0,0,0,0,0
13163,typewriter,0,0,0,0,0,0,0,0,0,0
13164,typhoon,0,0,0,0,0,0,0,0,0,0
13165,typically,0,0,0,0,0,0,0,0,0,0
13166,typist,0,0,0,0,0,0,0,0,0,0
13167,typography,0,0,0,0,0,0,0,0,0,0
13168,tyrannical,0,0,0,0,0,0,0,0,0,0
13169,tyranny,0,0,0,0,0,0,0,0,0,0
13170,tyrant,0,0,0,0,0,0,0,0,0,0
13171,tyre,0,0,0,0,0,0,0,0,0,0
13172,ubiquitous,0,0,0,0,0,0,0,0,0,0
13173,ubiquity,0,0,0,0,0,0,0,0,0,0
13174,ugliness,0,0,0,0,0,0,0,0,0,0
13175,ugly,0,0,0,0,0,0,0,0,0,0
13176,ulcer,0,0,0,0,0,0,0,0,0,0
13177,ulterior,0,0,0,0,0,0,0,0,0,0
13178,ultimate,0,0,0,0,0,0,0,0,0,0
13179,ultimately,0,0,0,0,0,0,0,0,0,0
13180,ultimatum,0,0,0,0,0,0,0,0,0,0
13181,ultimo,0,0,0,0,0,0,0,0,0,0
13182,ultraviolet,0,0,0,0,0,0,0,0,0,0
13183,umbilical,0,0,0,0,0,0,0,0,0,0
13184,umbra,0,0,0,0,0,0,0,0,0,0
13185,umbrella,0,0,0,0,0,0,0,0,0,0
13186,umpire,0,0,0,0,0,0,0,0,0,0
13187,unabashed,0,0,0,0,0,0,0,0,0,0
13188,unabated,0,0,0,0,0,0,0,0,0,0
13189,unable,0,0,0,0,0,0,0,0,0,0
13190,unacceptable,0,0,0,0,0,0,0,0,0,0
13191,unaccompanied,0,0,0,0,0,0,0,0,0,0
13192,unaccountable,0,0,0,0,0,0,0,0,0,0
13193,unacknowledged,0,0,0,0,0,0,0,0,0,0
13194,unadulterated,0,0,0,0,0,0,0,0,0,0
13195,unaided,0,0,0,0,0,0,0,0,0,0
13196,unaltered,0,0,0,0,0,0,0,0,0,0
13197,unambiguous,0,0,0,0,0,0,0,0,0,0
13198,unanimity,0,0,0,0,0,0,0,0,0,0
13199,unanimous,0,0,0,0,0,0,0,0,0,0
13200,unanimously,0,0,0,0,0,0,0,0,0,0
13201,unanticipated,0,0,0,0,0,0,0,0,0,0
13202,unapproved,0,0,0,0,0,0,0,0,0,0
13203,unarmed,0,0,0,0,0,0,0,0,0,0
13204,unassisted,0,0,0,0,0,0,0,0,0,0
13205,unassuming,0,0,0,0,0,0,0,0,0,0
13206,unattached,0,0,0,0,0,0,0,0,0,0
13207,unattainable,0,0,0,0,0,0,0,0,0,0
13208,unattended,0,0,0,0,0,0,0,0,0,0
13209,unattractive,0,0,0,0,0,0,0,0,0,0
13210,unauthorized,0,0,0,0,0,0,0,0,0,0
13211,unavoidable,0,0,0,0,0,0,0,0,0,0
13212,unaware,0,0,0,0,0,0,0,0,0,0
13213,unbalanced,0,0,0,0,0,0,0,0,0,0
13214,unbearable,0,0,0,0,0,0,0,0,0,0
13215,unbeaten,0,0,0,0,0,0,0,0,0,0
13216,unbelief,0,0,0,0,0,0,0,0,0,0
13217,unbelievable,0,0,0,0,0,0,0,0,0,0
13218,unbiased,0,0,0,0,0,0,0,0,0,0
13219,unborn,0,0,0,0,0,0,0,0,0,0
13220,unbound,0,0,0,0,0,0,0,0,0,0
13221,unbounded,0,0,0,0,0,0,0,0,0,0
13222,unbreakable,0,0,0,0,0,0,0,0,0,0
13223,unbridled,0,0,0,0,0,0,0,0,0,0
13224,unbroken,0,0,0,0,0,0,0,0,0,0
13225,uncanny,0,0,0,0,0,0,0,0,0,0
13226,uncaring,0,0,0,0,0,0,0,0,0,0
13227,uncertain,0,0,0,0,0,0,0,0,0,0
13228,uncertainty,0,0,0,0,0,0,0,0,0,0
13229,unchallenged,0,0,0,0,0,0,0,0,0,0
13230,unchangeable,0,0,0,0,0,0,0,0,0,0
13231,unchanged,0,0,0,0,0,0,0,0,0,0
13232,unclaimed,0,0,0,0,0,0,0,0,0,0
13233,uncle,0,0,0,0,0,0,0,0,0,0
13234,unclean,0,0,0,0,0,0,0,0,0,0
13235,uncomfortable,0,0,0,0,0,0,0,0,0,0
13236,uncommon,0,0,0,0,0,0,0,0,0,0
13237,uncommonly,0,0,0,0,0,0,0,0,0,0
13238,uncompromising,0,0,0,0,0,0,0,0,0,0
13239,unconcerned,0,0,0,0,0,0,0,0,0,0
13240,unconfirmed,0,0,0,0,0,0,0,0,0,0
13241,unconnected,0,0,0,0,0,0,0,0,0,0
13242,unconscionable,0,0,0,0,0,0,0,0,0,0
13243,unconscious,0,0,0,0,0,0,0,0,0,0
13244,unconsciousness,0,0,0,0,0,0,0,0,0,0
13245,unconstitutional,0,0,0,0,0,0,0,0,0,0
13246,unconstrained,0,0,0,0,0,0,0,0,0,0
13247,uncontested,0,0,0,0,0,0,0,0,0,0
13248,uncontrollable,0,0,0,0,0,0,0,0,0,0
13249,uncontrolled,0,0,0,0,0,0,0,0,0,0
13250,unconventional,0,0,0,0,0,0,0,0,0,0
13251,unconvinced,0,0,0,0,0,0,0,0,0,0
13252,uncooked,0,0,0,0,0,0,0,0,0,0
13253,uncorrelated,0,0,0,0,0,0,0,0,0,0
13254,uncover,0,0,0,0,0,0,0,0,0,0
13255,uncritical,0,0,0,0,0,0,0,0,0,0
13256,uncut,0,0,0,0,0,0,0,0,0,0
13257,undecided,0,0,0,0,0,0,0,0,0,0
13258,undefined,0,0,0,0,0,0,0,0,0,0
13259,undeniable,0,0,0,0,0,0,0,0,0,0
13260,undercover,0,0,0,0,0,0,0,0,0,0
13261,undercurrent,0,0,0,0,0,0,0,0,0,0
13262,underestimate,0,0,0,0,0,0,0,0,0,0
13263,undergo,0,0,0,0,0,0,0,0,0,0
13264,undergraduate,0,0,0,0,0,0,0,0,0,0
13265,underground,0,0,0,0,0,0,0,0,0,0
13266,underlie,0,0,0,0,0,0,0,0,0,0
13267,underline,0,0,0,0,0,0,0,0,0,0
13268,undermined,0,0,0,0,0,0,0,0,0,0
13269,underneath,0,0,0,0,0,0,0,0,0,0
13270,underpaid,0,0,0,0,0,0,0,0,0,0
13271,underpants,0,0,0,0,0,0,0,0,0,0
13272,underscore,0,0,0,0,0,0,0,0,0,0
13273,undersized,0,0,0,0,0,0,0,0,0,0
13274,understanding,0,0,0,0,0,0,0,0,0,0
13275,understood,0,0,0,0,0,0,0,0,0,0
13276,undertake,0,0,0,0,0,0,0,0,0,0
13277,undertaker,0,0,0,0,0,0,0,0,0,0
13278,undertaking,0,0,0,0,0,0,0,0,0,0
13279,underwood,0,0,0,0,0,0,0,0,0,0
13280,underwrite,0,0,0,0,0,0,0,0,0,0
13281,underwriter,0,0,0,0,0,0,0,0,0,0
13282,undeserved,0,0,0,0,0,0,0,0,0,0
13283,undesirable,0,0,0,0,0,0,0,0,0,0
13284,undesired,0,0,0,0,0,0,0,0,0,0
13285,undeveloped,0,0,0,0,0,0,0,0,0,0
13286,undirected,0,0,0,0,0,0,0,0,0,0
13287,undisclosed,0,0,0,0,0,0,0,0,0,0
13288,undiscovered,0,0,0,0,0,0,0,0,0,0
13289,undisputed,0,0,0,0,0,0,0,0,0,0
13290,undisturbed,0,0,0,0,0,0,0,0,0,0
13291,undivided,0,0,0,0,0,0,0,0,0,0
13292,undo,0,0,0,0,0,0,0,0,0,0
13293,undoing,0,0,0,0,0,0,0,0,0,0
13294,undoubted,0,0,0,0,0,0,0,0,0,0
13295,undress,0,0,0,0,0,0,0,0,0,0
13296,undressed,0,0,0,0,0,0,0,0,0,0
13297,undue,0,0,0,0,0,0,0,0,0,0
13298,undying,0,0,0,0,0,0,0,0,0,0
13299,unearned,0,0,0,0,0,0,0,0,0,0
13300,unearth,0,0,0,0,0,0,0,0,0,0
13301,uneasiness,0,0,0,0,0,0,0,0,0,0
13302,uneasy,0,0,0,0,0,0,0,0,0,0
13303,uneducated,0,0,0,0,0,0,0,0,0,0
13304,unemployed,0,0,0,0,0,0,0,0,0,0
13305,unencumbered,0,0,0,0,0,0,0,0,0,0
13306,unending,0,0,0,0,0,0,0,0,0,0
13307,unequal,0,0,0,0,0,0,0,0,0,0
13308,unequalled,0,0,0,0,0,0,0,0,0,0
13309,unequivocal,0,0,0,0,0,0,0,0,0,0
13310,unequivocally,0,0,0,0,0,0,0,0,0,0
13311,uneven,0,0,0,0,0,0,0,0,0,0
13312,uneventful,0,0,0,0,0,0,0,0,0,0
13313,unexpected,0,0,0,0,0,0,0,0,0,0
13314,unexpectedly,0,0,0,0,0,0,0,0,0,0
13315,unexplained,0,0,0,0,0,0,0,0,0,0
13316,unexplored,0,0,0,0,0,0,0,0,0,0
13317,unfailing,0,0,0,0,0,0,0,0,0,0
13318,unfair,0,0,0,0,0,0,0,0,0,0
13319,unfairness,0,0,0,0,0,0,0,0,0,0
13320,unfaithful,0,0,0,0,0,0,0,0,0,0
13321,unfamiliar,0,0,0,0,0,0,0,0,0,0
13322,unfavorable,0,0,0,0,0,0,0,0,0,0
13323,unfettered,0,0,0,0,0,0,0,0,0,0
13324,unfinished,0,0,0,0,0,0,0,0,0,0
13325,unflinching,0,0,0,0,0,0,0,0,0,0
13326,unfold,0,0,0,0,0,0,0,0,0,0
13327,unforeseen,0,0,0,0,0,0,0,0,0,0
13328,unforgiving,0,0,0,0,0,0,0,0,0,0
13329,unfortunate,0,0,0,0,0,0,0,0,0,0
13330,unfriendly,0,0,0,0,0,0,0,0,0,0
13331,unfulfilled,0,0,0,0,0,0,0,0,0,0
13332,unfurnished,0,0,0,0,0,0,0,0,0,0
13333,ungodly,0,0,0,0,0,0,0,0,0,0
13334,ungrateful,0,0,0,0,0,0,0,0,0,0
13335,unguarded,0,0,0,0,0,0,0,0,0,0
13336,unhappiness,0,0,0,0,0,0,0,0,0,0
13337,unhappy,0,0,0,0,0,0,0,0,0,0
13338,unharmed,0,0,0,0,0,0,0,0,0,0
13339,unhealthy,0,0,0,0,0,0,0,0,0,0
13340,unhindered,0,0,0,0,0,0,0,0,0,0
13341,unholy,0,0,0,0,0,0,0,0,0,0
13342,unicorn,0,0,0,0,0,0,0,0,0,0
13343,unification,0,0,0,0,0,0,0,0,0,0
13344,uniform,0,0,0,0,0,0,0,0,0,0
13345,uniformity,0,0,0,0,0,0,0,0,0,0
13346,uniformly,0,0,0,0,0,0,0,0,0,0
13347,unimaginable,0,0,0,0,0,0,0,0,0,0
13348,unimportant,0,0,0,0,0,0,0,0,0,0
13349,unimpressed,0,0,0,0,0,0,0,0,0,0
13350,unimproved,0,0,0,0,0,0,0,0,0,0
13351,uninfected,0,0,0,0,0,0,0,0,0,0
13352,uninformed,0,0,0,0,0,0,0,0,0,0
13353,uninhabited,0,0,0,0,0,0,0,0,0,0
13354,uninitiated,0,0,0,0,0,0,0,0,0,0
13355,uninspired,0,0,0,0,0,0,0,0,0,0
13356,unintelligible,0,0,0,0,0,0,0,0,0,0
13357,unintended,0,0,0,0,0,0,0,0,0,0
13358,unintentional,0,0,0,0,0,0,0,0,0,0
13359,unintentionally,0,0,0,0,0,0,0,0,0,0
13360,uninterested,0,0,0,0,0,0,0,0,0,0
13361,uninteresting,0,0,0,0,0,0,0,0,0,0
13362,uninterrupted,0,0,0,0,0,0,0,0,0,0
13363,uninvited,0,0,0,0,0,0,0,0,0,0
13364,union,0,0,0,0,0,0,0,0,0,0
13365,unique,0,0,0,0,0,0,0,0,0,0
13366,unison,0,0,0,0,0,0,0,0,0,0
13367,unit,0,0,0,0,0,0,0,0,0,0
13368,unitary,0,0,0,0,0,0,0,0,0,0
13369,unite,0,0,0,0,0,0,0,0,0,0
13370,united,0,0,0,0,0,0,0,0,0,0
13371,unity,0,0,0,0,0,0,0,0,0,0
13372,universal,0,0,0,0,0,0,0,0,0,0
13373,universality,0,0,0,0,0,0,0,0,0,0
13374,universe,0,0,0,0,0,0,0,0,0,0
13375,university,0,0,0,0,0,0,0,0,0,0
13376,unjust,0,0,0,0,0,0,0,0,0,0
13377,unjustifiable,0,0,0,0,0,0,0,0,0,0
13378,unjustified,0,0,0,0,0,0,0,0,0,0
13379,unkind,0,0,0,0,0,0,0,0,0,0
13380,unknowable,0,0,0,0,0,0,0,0,0,0
13381,unknown,0,0,0,0,0,0,0,0,0,0
13382,unlawful,0,0,0,0,0,0,0,0,0,0
13383,unleash,0,0,0,0,0,0,0,0,0,0
13384,unlicensed,0,0,0,0,0,0,0,0,0,0
13385,unlike,0,0,0,0,0,0,0,0,0,0
13386,unlimited,0,0,0,0,0,0,0,0,0,0
13387,unload,0,0,0,0,0,0,0,0,0,0
13388,unloaded,0,0,0,0,0,0,0,0,0,0
13389,unlock,0,0,0,0,0,0,0,0,0,0
13390,unlucky,0,0,0,0,0,0,0,0,0,0
13391,unmanageable,0,0,0,0,0,0,0,0,0,0
13392,unmarked,0,0,0,0,0,0,0,0,0,0
13393,unmarried,0,0,0,0,0,0,0,0,0,0
13394,unmask,0,0,0,0,0,0,0,0,0,0
13395,unmatched,0,0,0,0,0,0,0,0,0,0
13396,unmistakable,0,0,0,0,0,0,0,0,0,0
13397,unmitigated,0,0,0,0,0,0,0,0,0,0
13398,unmoved,0,0,0,0,0,0,0,0,0,0
13399,unnamed,0,0,0,0,0,0,0,0,0,0
13400,unnatural,0,0,0,0,0,0,0,0,0,0
13401,unnecessary,0,0,0,0,0,0,0,0,0,0
13402,unneeded,0,0,0,0,0,0,0,0,0,0
13403,unnoticed,0,0,0,0,0,0,0,0,0,0
13404,unnumbered,0,0,0,0,0,0,0,0,0,0
13405,unobserved,0,0,0,0,0,0,0,0,0,0
13406,unobstructed,0,0,0,0,0,0,0,0,0,0
13407,unobtrusive,0,0,0,0,0,0,0,0,0,0
13408,unoccupied,0,0,0,0,0,0,0,0,0,0
13409,unofficial,0,0,0,0,0,0,0,0,0,0
13410,unopened,0,0,0,0,0,0,0,0,0,0
13411,unopposed,0,0,0,0,0,0,0,0,0,0
13412,unordered,0,0,0,0,0,0,0,0,0,0
13413,unorganized,0,0,0,0,0,0,0,0,0,0
13414,unorthodox,0,0,0,0,0,0,0,0,0,0
13415,unpack,0,0,0,0,0,0,0,0,0,0
13416,unpaid,0,0,0,0,0,0,0,0,0,0
13417,unpleasant,0,0,0,0,0,0,0,0,0,0
13418,unpopular,0,0,0,0,0,0,0,0,0,0
13419,unprecedented,0,0,0,0,0,0,0,0,0,0
13420,unpredictable,0,0,0,0,0,0,0,0,0,0
13421,unprepared,0,0,0,0,0,0,0,0,0,0
13422,unpretentious,0,0,0,0,0,0,0,0,0,0
13423,unproductive,0,0,0,0,0,0,0,0,0,0
13424,unprofitable,0,0,0,0,0,0,0,0,0,0
13425,unprotected,0,0,0,0,0,0,0,0,0,0
13426,unproven,0,0,0,0,0,0,0,0,0,0
13427,unpublished,0,0,0,0,0,0,0,0,0,0
13428,unquestionable,0,0,0,0,0,0,0,0,0,0
13429,unquestionably,0,0,0,0,0,0,0,0,0,0
13430,unquestioned,0,0,0,0,0,0,0,0,0,0
13431,unread,0,0,0,0,0,0,0,0,0,0
13432,unreal,0,0,0,0,0,0,0,0,0,0
13433,unrealistic,0,0,0,0,0,0,0,0,0,0
13434,unrecorded,0,0,0,0,0,0,0,0,0,0
13435,unregistered,0,0,0,0,0,0,0,0,0,0
13436,unregulated,0,0,0,0,0,0,0,0,0,0
13437,unrelated,0,0,0,0,0,0,0,0,0,0
13438,unrelenting,0,0,0,0,0,0,0,0,0,0
13439,unreliable,0,0,0,0,0,0,0,0,0,0
13440,unrepentant,0,0,0,0,0,0,0,0,0,0
13441,unrequited,0,0,0,0,0,0,0,0,0,0
13442,unresolved,0,0,0,0,0,0,0,0,0,0
13443,unrest,0,0,0,0,0,0,0,0,0,0
13444,unrestrained,0,0,0,0,0,0,0,0,0,0
13445,unrestricted,0,0,0,0,0,0,0,0,0,0
13446,unruly,0,0,0,0,0,0,0,0,0,0
13447,unsafe,0,0,0,0,0,0,0,0,0,0
13448,unsatisfactory,0,0,0,0,0,0,0,0,0,0
13449,unsatisfied,0,0,0,0,0,0,0,0,0,0
13450,unsavory,0,0,0,0,0,0,0,0,0,0
13451,unscathed,0,0,0,0,0,0,0,0,0,0
13452,unscientific,0,0,0,0,0,0,0,0,0,0
13453,unscrupulous,0,0,0,0,0,0,0,0,0,0
13454,unseat,0,0,0,0,0,0,0,0,0,0
13455,unseen,0,0,0,0,0,0,0,0,0,0
13456,unselfish,0,0,0,0,0,0,0,0,0,0
13457,unsettled,0,0,0,0,0,0,0,0,0,0
13458,unsightly,0,0,0,0,0,0,0,0,0,0
13459,unsophisticated,0,0,0,0,0,0,0,0,0,0
13460,unspeakable,0,0,0,0,0,0,0,0,0,0
13461,unspecified,0,0,0,0,0,0,0,0,0,0
13462,unstable,0,0,0,0,0,0,0,0,0,0
13463,unsteady,0,0,0,0,0,0,0,0,0,0
13464,unsuccessful,0,0,0,0,0,0,0,0,0,0
13465,unsuitable,0,0,0,0,0,0,0,0,0,0
13466,unsung,0,0,0,0,0,0,0,0,0,0
13467,unsupported,0,0,0,0,0,0,0,0,0,0
13468,unsurpassed,0,0,0,0,0,0,0,0,0,0
13469,unsuspecting,0,0,0,0,0,0,0,0,0,0
13470,unsustainable,0,0,0,0,0,0,0,0,0,0
13471,unsweetened,0,0,0,0,0,0,0,0,0,0
13472,unsympathetic,0,0,0,0,0,0,0,0,0,0
13473,untamed,0,0,0,0,0,0,0,0,0,0
13474,untenable,0,0,0,0,0,0,0,0,0,0
13475,untested,0,0,0,0,0,0,0,0,0,0
13476,unthinkable,0,0,0,0,0,0,0,0,0,0
13477,untidy,0,0,0,0,0,0,0,0,0,0
13478,untie,0,0,0,0,0,0,0,0,0,0
13479,untimely,0,0,0,0,0,0,0,0,0,0
13480,untitled,0,0,0,0,0,0,0,0,0,0
13481,untold,0,0,0,0,0,0,0,0,0,0
13482,untouched,0,0,0,0,0,0,0,0,0,0
13483,untoward,0,0,0,0,0,0,0,0,0,0
13484,untrained,0,0,0,0,0,0,0,0,0,0
13485,untranslated,0,0,0,0,0,0,0,0,0,0
13486,untrue,0,0,0,0,0,0,0,0,0,0
13487,untrustworthy,0,0,0,0,0,0,0,0,0,0
13488,unused,0,0,0,0,0,0,0,0,0,0
13489,unusual,0,0,0,0,0,0,0,0,0,0
13490,unusually,0,0,0,0,0,0,0,0,0,0
13491,unveil,0,0,0,0,0,0,0,0,0,0
13492,unveiling,0,0,0,0,0,0,0,0,0,0
13493,unverified,0,0,0,0,0,0,0,0,0,0
13494,unwarranted,0,0,0,0,0,0,0,0,0,0
13495,unwary,0,0,0,0,0,0,0,0,0,0
13496,unwashed,0,0,0,0,0,0,0,0,0,0
13497,unwavering,0,0,0,0,0,0,0,0,0,0
13498,unwelcome,0,0,0,0,0,0,0,0,0,0
13499,unwell,0,0,0,0,0,0,0,0,0,0
13500,unwilling,0,0,0,0,0,0,0,0,0,0
13501,unwillingly,0,0,0,0,0,0,0,0,0,0
13502,unwillingness,0,0,0,0,0,0,0,0,0,0
13503,unwind,0,0,0,0,0,0,0,0,0,0
13504,unwise,0,0,0,0,0,0,0,0,0,0
13505,unwitting,0,0,0,0,0,0,0,0,0,0
13506,unwittingly,0,0,0,0,0,0,0,0,0,0
13507,unworthy,0,0,0,0,0,0,0,0,0,0
13508,unwritten,0,0,0,0,0,0,0,0,0,0
13509,unyielding,0,0,0,0,0,0,0,0,0,0
13510,upheaval,0,0,0,0,0,0,0,0,0,0
13511,uphill,0,0,0,0,0,0,0,0,0,0
13512,upholstery,0,0,0,0,0,0,0,0,0,0
13513,upland,0,0,0,0,0,0,0,0,0,0
13514,uplands,0,0,0,0,0,0,0,0,0,0
13515,uplift,0,0,0,0,0,0,0,0,0,0
13516,upper,0,0,0,0,0,0,0,0,0,0
13517,upright,0,0,0,0,0,0,0,0,0,0
13518,uprising,0,0,0,0,0,0,0,0,0,0
13519,uproar,0,0,0,0,0,0,0,0,0,0
13520,upset,0,0,0,0,0,0,0,0,0,0
13521,upshot,0,0,0,0,0,0,0,0,0,0
13522,upstairs,0,0,0,0,0,0,0,0,0,0
13523,upstart,0,0,0,0,0,0,0,0,0,0
13524,upwards,0,0,0,0,0,0,0,0,0,0
13525,uranium,0,0,0,0,0,0,0,0,0,0
13526,urban,0,0,0,0,0,0,0,0,0,0
13527,urchin,0,0,0,0,0,0,0,0,0,0
13528,urge,0,0,0,0,0,0,0,0,0,0
13529,urgency,0,0,0,0,0,0,0,0,0,0
13530,urgent,0,0,0,0,0,0,0,0,0,0
13531,urinalysis,0,0,0,0,0,0,0,0,0,0
13532,urn,0,0,0,0,0,0,0,0,0,0
13533,usage,0,0,0,0,0,0,0,0,0,0
13534,usefully,0,0,0,0,0,0,0,0,0,0
13535,usefulness,0,0,0,0,0,0,0,0,0,0
13536,useless,0,0,0,0,0,0,0,0,0,0
13537,usher,0,0,0,0,0,0,0,0,0,0
13538,usual,0,0,0,0,0,0,0,0,0,0
13539,usurp,0,0,0,0,0,0,0,0,0,0
13540,usurped,0,0,0,0,0,0,0,0,0,0
13541,usury,0,0,0,0,0,0,0,0,0,0
13542,utensil,0,0,0,0,0,0,0,0,0,0
13543,utilitarian,0,0,0,0,0,0,0,0,0,0
13544,utility,0,0,0,0,0,0,0,0,0,0
13545,utilization,0,0,0,0,0,0,0,0,0,0
13546,utilize,0,0,0,0,0,0,0,0,0,0
13547,utmost,0,0,0,0,0,0,0,0,0,0
13548,utopian,0,0,0,0,0,0,0,0,0,0
13549,utterance,0,0,0,0,0,0,0,0,0,0
13550,utterly,0,0,0,0,0,0,0,0,0,0
13551,vacancy,0,0,0,0,0,0,0,0,0,0
